t,Joint1^Left,Joint2^Left,Joint3^Left,Joint3_2^Left,Joint5_1_1^Left,Joint5_2_1^Left,Joint7^Left,thumb_1_left,thumb_2_left,thumb_3_left,index_1_left,index_2_left,middle_1_left,middle_2_left,ring_1_left,ring_2_left,little_1_left,little_2_left,Joint1^Right,Joint2^Right,Joint3^Right,Joint3_2^Right,Joint5_1_1^Right,Joint5_2_1^Right,Joint7^Right,thumb_1_right,thumb_2_right,thumb_3_right,index_1_right,index_2_right,middle_1_right,middle_2_right,ring_1_right,ring_2_right,little_1_right,little_2_right
0.0,1.5244,0.0,0.0,0.7852,0.0,0.0,0.0,-0.6903,-0.6903,-0.8408,0.0,0.0,-1.4381,-1.4381,-1.4381,-1.4381,-1.4381,-1.4381,1.5244,0.0,0.0,0.7852,0.0,0.0,0.0,-1.3614,-0.5033,-1.2272,0.0,0.0,-1.1888,-1.5052,-1.4381,-1.4381,-1.4381,-1.4381
0.0,1.5263,0.0,0.0,0.7862,0.0,0.0,0.0,-0.6912,-0.6912,-0.8419,0.0,0.0,-1.4399,-1.4399,-1.4399,-1.4399,-1.4399,-1.4399,1.5263,0.0,0.0,0.7862,0.0,0.0,0.0,-1.3631,-0.504,-1.2287,0.0,0.0,-1.1903,-1.5071,-1.4399,-1.4399,-1.4399,-1.4399
0.0,1.5283,0.0,0.0,0.7872,0.0,0.0,0.0,-0.6921,-0.6921,-0.843,0.0,0.0,-1.4418,-1.4418,-1.4418,-1.4418,-1.4418,-1.4418,1.5283,0.0,0.0,0.7872,0.0,0.0,0.0,-1.3649,-0.5046,-1.2303,0.0,0.0,-1.1919,-1.5091,-1.4418,-1.4418,-1.4418,-1.4418
0.0,1.5302,0.0,0.0,0.7882,0.0,0.0,0.0,-0.6929,-0.6929,-0.844,0.0,0.0,-1.4436,-1.4436,-1.4436,-1.4436,-1.4436,-1.4436,1.5302,0.0,0.0,0.7882,0.0,0.0,0.0,-1.3666,-0.5053,-1.2319,0.0,0.0,-1.1934,-1.511,-1.4436,-1.4436,-1.4436,-1.4436
0.0,1.5321,0.0,0.0,0.7892,0.0,0.0,0.0,-0.6938,-0.6938,-0.8451,0.0,0.0,-1.4454,-1.4454,-1.4454,-1.4454,-1.4454,-1.4454,1.5321,0.0,0.0,0.7892,0.0,0.0,0.0,-1.3683,-0.5059,-1.2334,0.0,0.0,-1.1948,-1.5128,-1.4454,-1.4454,-1.4454,-1.4454
0.0,1.534,0.0,0.0,0.7901,0.0,0.0,0.0,-0.6946,-0.6946,-0.8461,0.0,0.0,-1.4471,-1.4471,-1.4471,-1.4471,-1.4471,-1.4471,1.534,0.0,0.0,0.7901,0.0,0.0,0.0,-1.3699,-0.5065,-1.2349,0.0,0.0,-1.1963,-1.5147,-1.4471,-1.4471,-1.4471,-1.4471
0.0,1.5358,0.0,0.0,0.7911,0.0,0.0,0.0,-0.6954,-0.6954,-0.8471,0.0,0.0,-1.4489,-1.4489,-1.4489,-1.4489,-1.4489,-1.4489,1.5358,0.0,0.0,0.7911,0.0,0.0,0.0,-1.3716,-0.5071,-1.2364,0.0,0.0,-1.1977,-1.5165,-1.4489,-1.4489,-1.4489,-1.4489
0.0,1.5376,0.0,0.0,0.792,0.0,0.0,0.0,-0.6963,-0.6963,-0.8481,0.0,0.0,-1.4506,-1.4506,-1.4506,-1.4506,-1.4506,-1.4506,1.5376,0.0,0.0,0.792,0.0,0.0,0.0,-1.3732,-0.5077,-1.2378,0.0,0.0,-1.1991,-1.5182,-1.4506,-1.4506,-1.4506,-1.4506
0.0,1.5394,0.0,0.0,0.7929,0.0,0.0,0.0,-0.6971,-0.6971,-0.8491,0.0,0.0,-1.4522,-1.4522,-1.4522,-1.4522,-1.4522,-1.4522,1.5394,0.0,0.0,0.7929,0.0,0.0,0.0,-1.3748,-0.5083,-1.2392,0.0,0.0,-1.2005,-1.52,-1.4522,-1.4522,-1.4522,-1.4522
0.0,1.5411,0.0,0.0,0.7938,0.0,0.0,0.0,-0.6979,-0.6979,-0.85,0.0,0.0,-1.4539,-1.4539,-1.4539,-1.4539,-1.4539,-1.4539,1.5411,0.0,0.0,0.7938,0.0,0.0,0.0,-1.3763,-0.5089,-1.2406,0.0,0.0,-1.2019,-1.5217,-1.4539,-1.4539,-1.4539,-1.4539
0.0,1.5428,0.0,0.0,0.7947,0.0,0.0,0.0,-0.6986,-0.6986,-0.851,0.0,0.0,-1.4555,-1.4555,-1.4555,-1.4555,-1.4555,-1.4555,1.5428,0.0,0.0,0.7947,0.0,0.0,0.0,-1.3779,-0.5094,-1.242,0.0,0.0,-1.2032,-1.5234,-1.4555,-1.4555,-1.4555,-1.4555
0.0,1.5445,0.0,0.0,0.7956,0.0,0.0,0.0,-0.6994,-0.6994,-0.8519,0.0,0.0,-1.4571,-1.4571,-1.4571,-1.4571,-1.4571,-1.4571,1.5445,0.0,0.0,0.7956,0.0,0.0,0.0,-1.3794,-0.51,-1.2434,0.0,0.0,-1.2045,-1.5251,-1.4571,-1.4571,-1.4571,-1.4571
0.0,1.5462,0.0,0.0,0.7964,0.0,0.0,0.0,-0.7001,-0.7001,-0.8528,0.0,0.0,-1.4586,-1.4586,-1.4586,-1.4586,-1.4586,-1.4586,1.5462,0.0,0.0,0.7964,0.0,0.0,0.0,-1.3808,-0.5105,-1.2447,0.0,0.0,-1.2058,-1.5267,-1.4586,-1.4586,-1.4586,-1.4586
0.0,1.5478,0.0,0.0,0.7973,0.0,0.0,0.0,-0.7009,-0.7009,-0.8537,0.0,0.0,-1.4602,-1.4602,-1.4602,-1.4602,-1.4602,-1.4602,1.5478,0.0,0.0,0.7973,0.0,0.0,0.0,-1.3823,-0.5111,-1.246,0.0,0.0,-1.2071,-1.5283,-1.4602,-1.4602,-1.4602,-1.4602
0.0,1.5494,0.0,0.0,0.7981,0.0,0.0,0.0,-0.7016,-0.7016,-0.8546,0.0,0.0,-1.4617,-1.4617,-1.4617,-1.4617,-1.4617,-1.4617,1.5494,0.0,0.0,0.7981,0.0,0.0,0.0,-1.3837,-0.5116,-1.2473,0.0,0.0,-1.2083,-1.5299,-1.4617,-1.4617,-1.4617,-1.4617
0.0,1.5509,0.0,0.0,0.7989,0.0,0.0,0.0,-0.7023,-0.7023,-0.8555,0.0,0.0,-1.4631,-1.4631,-1.4631,-1.4631,-1.4631,-1.4631,1.5509,0.0,0.0,0.7989,0.0,0.0,0.0,-1.3851,-0.5121,-1.2486,0.0,0.0,-1.2095,-1.5314,-1.4631,-1.4631,-1.4631,-1.4631
0.0,1.5525,0.0,0.0,0.7997,0.0,0.0,0.0,-0.703,-0.703,-0.8563,0.0,0.0,-1.4646,-1.4646,-1.4646,-1.4646,-1.4646,-1.4646,1.5525,0.0,0.0,0.7997,0.0,0.0,0.0,-1.3865,-0.5126,-1.2498,0.0,0.0,-1.2107,-1.5329,-1.4646,-1.4646,-1.4646,-1.4646
0.0,1.554,0.0,0.0,0.8004,0.0,0.0,0.0,-0.7037,-0.7037,-0.8571,0.0,0.0,-1.466,-1.466,-1.466,-1.466,-1.466,-1.466,1.554,0.0,0.0,0.8004,0.0,0.0,0.0,-1.3878,-0.5131,-1.251,0.0,0.0,-1.2119,-1.5344,-1.466,-1.466,-1.466,-1.466
0.0,1.5554,0.0,0.0,0.8012,0.0,0.0,0.0,-0.7044,-0.7044,-0.8579,0.0,0.0,-1.4674,-1.4674,-1.4674,-1.4674,-1.4674,-1.4674,1.5554,0.0,0.0,0.8012,0.0,0.0,0.0,-1.3891,-0.5136,-1.2522,0.0,0.0,-1.2131,-1.5359,-1.4674,-1.4674,-1.4674,-1.4674
0.0,1.5569,0.0,0.0,0.8019,0.0,0.0,0.0,-0.705,-0.705,-0.8587,0.0,0.0,-1.4688,-1.4688,-1.4688,-1.4688,-1.4688,-1.4688,1.5569,0.0,0.0,0.8019,0.0,0.0,0.0,-1.3904,-0.5141,-1.2533,0.0,0.0,-1.2142,-1.5373,-1.4688,-1.4688,-1.4688,-1.4688
0.0,1.5583,0.0,0.0,0.8027,0.0,0.0,0.0,-0.7056,-0.7056,-0.8595,0.0,0.0,-1.4701,-1.4701,-1.4701,-1.4701,-1.4701,-1.4701,1.5583,0.0,0.0,0.8027,0.0,0.0,0.0,-1.3917,-0.5145,-1.2545,0.0,0.0,-1.2153,-1.5387,-1.4701,-1.4701,-1.4701,-1.4701
0.0,1.5597,0.0,0.0,0.8034,0.0,0.0,0.0,-0.7063,-0.7063,-0.8603,0.0,0.0,-1.4714,-1.4714,-1.4714,-1.4714,-1.4714,-1.4714,1.5597,0.0,0.0,0.8034,0.0,0.0,0.0,-1.3929,-0.515,-1.2556,0.0,0.0,-1.2164,-1.5401,-1.4714,-1.4714,-1.4714,-1.4714
0.0,1.561,0.0,0.0,0.8041,0.0,0.0,0.0,-0.7069,-0.7069,-0.861,0.0,0.0,-1.4727,-1.4727,-1.4727,-1.4727,-1.4727,-1.4727,1.561,0.0,0.0,0.8041,0.0,0.0,0.0,-1.3941,-0.5154,-1.2567,0.0,0.0,-1.2174,-1.5414,-1.4727,-1.4727,-1.4727,-1.4727
0.0,1.5624,0.0,0.0,0.8048,0.0,0.0,0.0,-0.7075,-0.7075,-0.8618,0.0,0.0,-1.4739,-1.4739,-1.4739,-1.4739,-1.4739,-1.4739,1.5624,0.0,0.0,0.8048,0.0,0.0,0.0,-1.3953,-0.5159,-1.2578,0.0,0.0,-1.2185,-1.5427,-1.4739,-1.4739,-1.4739,-1.4739
0.0,1.5637,0.0,0.0,0.8054,0.0,0.0,0.0,-0.7081,-0.7081,-0.8625,0.0,0.0,-1.4752,-1.4752,-1.4752,-1.4752,-1.4752,-1.4752,1.5637,0.0,0.0,0.8054,0.0,0.0,0.0,-1.3965,-0.5163,-1.2588,0.0,0.0,-1.2195,-1.544,-1.4752,-1.4752,-1.4752,-1.4752
0.0,1.5649,0.0,0.0,0.8061,0.0,0.0,0.0,-0.7086,-0.7086,-0.8632,0.0,0.0,-1.4763,-1.4763,-1.4763,-1.4763,-1.4763,-1.4763,1.5649,0.0,0.0,0.8061,0.0,0.0,0.0,-1.3976,-0.5167,-1.2598,0.0,0.0,-1.2204,-1.5452,-1.4763,-1.4763,-1.4763,-1.4763
0.0,1.5662,0.0,0.0,0.8067,0.0,0.0,0.0,-0.7092,-0.7092,-0.8638,0.0,0.0,-1.4775,-1.4775,-1.4775,-1.4775,-1.4775,-1.4775,1.5662,0.0,0.0,0.8067,0.0,0.0,0.0,-1.3987,-0.5171,-1.2608,0.0,0.0,-1.2214,-1.5465,-1.4775,-1.4775,-1.4775,-1.4775
0.0,1.5674,0.0,0.0,0.8073,0.0,0.0,0.0,-0.7097,-0.7097,-0.8645,0.0,0.0,-1.4786,-1.4786,-1.4786,-1.4786,-1.4786,-1.4786,1.5674,0.0,0.0,0.8073,0.0,0.0,0.0,-1.3998,-0.5175,-1.2618,0.0,0.0,-1.2223,-1.5476,-1.4786,-1.4786,-1.4786,-1.4786
0.0,1.5685,0.0,0.0,0.8079,0.0,0.0,0.0,-0.7103,-0.7103,-0.8652,0.0,0.0,-1.4797,-1.4797,-1.4797,-1.4797,-1.4797,-1.4797,1.5685,0.0,0.0,0.8079,0.0,0.0,0.0,-1.4008,-0.5179,-1.2627,0.0,0.0,-1.2233,-1.5488,-1.4797,-1.4797,-1.4797,-1.4797
0.0,1.5697,0.0,0.0,0.8085,0.0,0.0,0.0,-0.7108,-0.7108,-0.8658,0.0,0.0,-1.4808,-1.4808,-1.4808,-1.4808,-1.4808,-1.4808,1.5697,0.0,0.0,0.8085,0.0,0.0,0.0,-1.4018,-0.5183,-1.2636,0.0,0.0,-1.2241,-1.5499,-1.4808,-1.4808,-1.4808,-1.4808
0.0,1.5708,0.0,0.0,0.8091,0.0,0.0,0.0,-0.7113,-0.7113,-0.8664,0.0,0.0,-1.4819,-1.4819,-1.4819,-1.4819,-1.4819,-1.4819,1.5708,0.0,0.0,0.8091,0.0,0.0,0.0,-1.4028,-0.5187,-1.2645,0.0,0.0,-1.225,-1.551,-1.4819,-1.4819,-1.4819,-1.4819
0.0,1.5719,0.0,0.0,0.8097,0.0,0.0,0.0,-0.7118,-0.7118,-0.867,0.0,0.0,-1.4829,-1.4829,-1.4829,-1.4829,-1.4829,-1.4829,1.5719,0.0,0.0,0.8097,0.0,0.0,0.0,-1.4038,-0.519,-1.2654,0.0,0.0,-1.2258,-1.5521,-1.4829,-1.4829,-1.4829,-1.4829
0.0,1.5729,0.0,0.0,0.8102,0.0,0.0,0.0,-0.7123,-0.7123,-0.8676,0.0,0.0,-1.4839,-1.4839,-1.4839,-1.4839,-1.4839,-1.4839,1.5729,0.0,0.0,0.8102,0.0,0.0,0.0,-1.4047,-0.5194,-1.2662,0.0,0.0,-1.2267,-1.5531,-1.4839,-1.4839,-1.4839,-1.4839
0.0,1.5739,0.0,0.0,0.8107,0.0,0.0,0.0,-0.7127,-0.7127,-0.8681,0.0,0.0,-1.4848,-1.4848,-1.4848,-1.4848,-1.4848,-1.4848,1.5739,0.0,0.0,0.8107,0.0,0.0,0.0,-1.4056,-0.5197,-1.2671,0.0,0.0,-1.2275,-1.5541,-1.4848,-1.4848,-1.4848,-1.4848
0.0,1.5749,0.0,0.0,0.8112,0.0,0.0,0.0,-0.7132,-0.7132,-0.8687,0.0,0.0,-1.4858,-1.4858,-1.4858,-1.4858,-1.4858,-1.4858,1.5749,0.0,0.0,0.8112,0.0,0.0,0.0,-1.4065,-0.52,-1.2678,0.0,0.0,-1.2282,-1.5551,-1.4858,-1.4858,-1.4858,-1.4858
0.0,1.5759,0.0,0.0,0.8117,0.0,0.0,0.0,-0.7136,-0.7136,-0.8692,0.0,0.0,-1.4867,-1.4867,-1.4867,-1.4867,-1.4867,-1.4867,1.5759,0.0,0.0,0.8117,0.0,0.0,0.0,-1.4074,-0.5203,-1.2686,0.0,0.0,-1.229,-1.556,-1.4867,-1.4867,-1.4867,-1.4867
0.0,1.5768,0.0,0.0,0.8122,0.0,0.0,0.0,-0.714,-0.714,-0.8697,0.0,0.0,-1.4875,-1.4875,-1.4875,-1.4875,-1.4875,-1.4875,1.5768,0.0,0.0,0.8122,0.0,0.0,0.0,-1.4082,-0.5206,-1.2694,0.0,0.0,-1.2297,-1.557,-1.4875,-1.4875,-1.4875,-1.4875
0.0,1.5777,0.0,0.0,0.8127,0.0,0.0,0.0,-0.7144,-0.7144,-0.8702,0.0,0.0,-1.4884,-1.4884,-1.4884,-1.4884,-1.4884,-1.4884,1.5777,0.0,0.0,0.8127,0.0,0.0,0.0,-1.409,-0.5209,-1.2701,0.0,0.0,-1.2304,-1.5578,-1.4884,-1.4884,-1.4884,-1.4884
0.0,1.5785,0.0,0.0,0.8131,0.0,0.0,0.0,-0.7148,-0.7148,-0.8707,0.0,0.0,-1.4892,-1.4892,-1.4892,-1.4892,-1.4892,-1.4892,1.5785,0.0,0.0,0.8131,0.0,0.0,0.0,-1.4098,-0.5212,-1.2708,0.0,0.0,-1.2311,-1.5587,-1.4892,-1.4892,-1.4892,-1.4892
0.0,1.5794,0.0,0.0,0.8135,0.0,0.0,0.0,-0.7152,-0.7152,-0.8711,0.0,0.0,-1.49,-1.49,-1.49,-1.49,-1.49,-1.49,1.5794,0.0,0.0,0.8135,0.0,0.0,0.0,-1.4105,-0.5215,-1.2714,0.0,0.0,-1.2317,-1.5595,-1.49,-1.49,-1.49,-1.49
0.0,1.5802,0.0,0.0,0.8139,0.0,0.0,0.0,-0.7156,-0.7156,-0.8716,0.0,0.0,-1.4907,-1.4907,-1.4907,-1.4907,-1.4907,-1.4907,1.5802,0.0,0.0,0.8139,0.0,0.0,0.0,-1.4112,-0.5218,-1.2721,0.0,0.0,-1.2323,-1.5603,-1.4907,-1.4907,-1.4907,-1.4907
0.0,1.5809,0.0,0.0,0.8143,0.0,0.0,0.0,-0.7159,-0.7159,-0.872,0.0,0.0,-1.4915,-1.4915,-1.4915,-1.4915,-1.4915,-1.4915,1.5809,0.0,0.0,0.8143,0.0,0.0,0.0,-1.4119,-0.522,-1.2727,0.0,0.0,-1.2329,-1.5611,-1.4915,-1.4915,-1.4915,-1.4915
0.0,1.5817,0.0,0.0,0.8147,0.0,0.0,0.0,-0.7162,-0.7162,-0.8724,0.0,0.0,-1.4922,-1.4922,-1.4922,-1.4922,-1.4922,-1.4922,1.5817,0.0,0.0,0.8147,0.0,0.0,0.0,-1.4126,-0.5223,-1.2733,0.0,0.0,-1.2335,-1.5618,-1.4922,-1.4922,-1.4922,-1.4922
0.0,1.5824,0.0,0.0,0.8151,0.0,0.0,0.0,-0.7166,-0.7166,-0.8728,0.0,0.0,-1.4928,-1.4928,-1.4928,-1.4928,-1.4928,-1.4928,1.5824,0.0,0.0,0.8151,0.0,0.0,0.0,-1.4132,-0.5225,-1.2739,0.0,0.0,-1.2341,-1.5625,-1.4928,-1.4928,-1.4928,-1.4928
0.0,1.5831,0.0,0.0,0.8154,0.0,0.0,0.0,-0.7169,-0.7169,-0.8732,0.0,0.0,-1.4935,-1.4935,-1.4935,-1.4935,-1.4935,-1.4935,1.5831,0.0,0.0,0.8154,0.0,0.0,0.0,-1.4138,-0.5227,-1.2744,0.0,0.0,-1.2346,-1.5631,-1.4935,-1.4935,-1.4935,-1.4935
0.0,1.5837,0.0,0.0,0.8158,0.0,0.0,0.0,-0.7171,-0.7171,-0.8735,0.0,0.0,-1.4941,-1.4941,-1.4941,-1.4941,-1.4941,-1.4941,1.5837,0.0,0.0,0.8158,0.0,0.0,0.0,-1.4144,-0.5229,-1.2749,0.0,0.0,-1.2351,-1.5638,-1.4941,-1.4941,-1.4941,-1.4941
0.0,1.5843,0.0,0.0,0.8161,0.0,0.0,0.0,-0.7174,-0.7174,-0.8739,0.0,0.0,-1.4946,-1.4946,-1.4946,-1.4946,-1.4946,-1.4946,1.5843,0.0,0.0,0.8161,0.0,0.0,0.0,-1.4149,-0.5231,-1.2754,0.0,0.0,-1.2356,-1.5644,-1.4946,-1.4946,-1.4946,-1.4946
0.0,1.5849,0.0,0.0,0.8164,0.0,0.0,0.0,-0.7177,-0.7177,-0.8742,0.0,0.0,-1.4952,-1.4952,-1.4952,-1.4952,-1.4952,-1.4952,1.5849,0.0,0.0,0.8164,0.0,0.0,0.0,-1.4154,-0.5233,-1.2759,0.0,0.0,-1.236,-1.565,-1.4952,-1.4952,-1.4952,-1.4952
0.0,1.5855,0.0,0.0,0.8167,0.0,0.0,0.0,-0.7179,-0.7179,-0.8745,0.0,0.0,-1.4957,-1.4957,-1.4957,-1.4957,-1.4957,-1.4957,1.5855,0.0,0.0,0.8167,0.0,0.0,0.0,-1.4159,-0.5235,-1.2763,0.0,0.0,-1.2365,-1.5655,-1.4957,-1.4957,-1.4957,-1.4957
0.0,1.586,0.0,0.0,0.8169,0.0,0.0,0.0,-0.7182,-0.7182,-0.8748,0.0,0.0,-1.4962,-1.4962,-1.4962,-1.4962,-1.4962,-1.4962,1.586,0.0,0.0,0.8169,0.0,0.0,0.0,-1.4164,-0.5237,-1.2768,0.0,0.0,-1.2369,-1.566,-1.4962,-1.4962,-1.4962,-1.4962
0.0,1.5865,0.0,0.0,0.8172,0.0,0.0,0.0,-0.7184,-0.7184,-0.875,0.0,0.0,-1.4967,-1.4967,-1.4967,-1.4967,-1.4967,-1.4967,1.5865,0.0,0.0,0.8172,0.0,0.0,0.0,-1.4168,-0.5238,-1.2771,0.0,0.0,-1.2372,-1.5665,-1.4967,-1.4967,-1.4967,-1.4967
0.0,1.5869,0.0,0.0,0.8174,0.0,0.0,0.0,-0.7186,-0.7186,-0.8753,0.0,0.0,-1.4971,-1.4971,-1.4971,-1.4971,-1.4971,-1.4971,1.5869,0.0,0.0,0.8174,0.0,0.0,0.0,-1.4172,-0.524,-1.2775,0.0,0.0,-1.2376,-1.567,-1.4971,-1.4971,-1.4971,-1.4971
0.0,1.5873,0.0,0.0,0.8176,0.0,0.0,0.0,-0.7188,-0.7188,-0.8755,0.0,0.0,-1.4975,-1.4975,-1.4975,-1.4975,-1.4975,-1.4975,1.5873,0.0,0.0,0.8176,0.0,0.0,0.0,-1.4176,-0.5241,-1.2779,0.0,0.0,-1.2379,-1.5674,-1.4975,-1.4975,-1.4975,-1.4975
0.0,1.5877,0.0,0.0,0.8178,0.0,0.0,0.0,-0.719,-0.719,-0.8757,0.0,0.0,-1.4979,-1.4979,-1.4979,-1.4979,-1.4979,-1.4979,1.5877,0.0,0.0,0.8178,0.0,0.0,0.0,-1.418,-0.5243,-1.2782,0.0,0.0,-1.2382,-1.5678,-1.4979,-1.4979,-1.4979,-1.4979
0.0,1.5881,0.0,0.0,0.818,0.0,0.0,0.0,-0.7191,-0.7191,-0.8759,0.0,0.0,-1.4982,-1.4982,-1.4982,-1.4982,-1.4982,-1.4982,1.5881,0.0,0.0,0.818,0.0,0.0,0.0,-1.4183,-0.5244,-1.2785,0.0,0.0,-1.2385,-1.5681,-1.4982,-1.4982,-1.4982,-1.4982
0.0,1.5884,0.0,0.0,0.8182,0.0,0.0,0.0,-0.7193,-0.7193,-0.8761,0.0,0.0,-1.4985,-1.4985,-1.4985,-1.4985,-1.4985,-1.4985,1.5884,0.0,0.0,0.8182,0.0,0.0,0.0,-1.4186,-0.5245,-1.2787,0.0,0.0,-1.2388,-1.5684,-1.4985,-1.4985,-1.4985,-1.4985
0.0,1.5887,0.0,0.0,0.8183,0.0,0.0,0.0,-0.7194,-0.7194,-0.8763,0.0,0.0,-1.4988,-1.4988,-1.4988,-1.4988,-1.4988,-1.4988,1.5887,0.0,0.0,0.8183,0.0,0.0,0.0,-1.4189,-0.5246,-1.279,0.0,0.0,-1.239,-1.5687,-1.4988,-1.4988,-1.4988,-1.4988
0.0,1.589,0.0,0.0,0.8185,0.0,0.0,0.0,-0.7195,-0.7195,-0.8764,0.0,0.0,-1.499,-1.499,-1.499,-1.499,-1.499,-1.499,1.589,0.0,0.0,0.8185,0.0,0.0,0.0,-1.4191,-0.5247,-1.2792,0.0,0.0,-1.2392,-1.569,-1.499,-1.499,-1.499,-1.499
0.0,1.5892,0.0,0.0,0.8186,0.0,0.0,0.0,-0.7197,-0.7197,-0.8766,0.0,0.0,-1.4993,-1.4993,-1.4993,-1.4993,-1.4993,-1.4993,1.5892,0.0,0.0,0.8186,0.0,0.0,0.0,-1.4193,-0.5247,-1.2794,0.0,0.0,-1.2394,-1.5692,-1.4993,-1.4993,-1.4993,-1.4993
0.0,1.5894,0.0,0.0,0.8187,0.0,0.0,0.0,-0.7197,-0.7197,-0.8767,0.0,0.0,-1.4995,-1.4995,-1.4995,-1.4995,-1.4995,-1.4995,1.5894,0.0,0.0,0.8187,0.0,0.0,0.0,-1.4195,-0.5248,-1.2795,0.0,0.0,-1.2396,-1.5694,-1.4995,-1.4995,-1.4995,-1.4995
0.0,1.5896,0.0,0.0,0.8188,0.0,0.0,0.0,-0.7198,-0.7198,-0.8768,0.0,0.0,-1.4996,-1.4996,-1.4996,-1.4996,-1.4996,-1.4996,1.5896,0.0,0.0,0.8188,0.0,0.0,0.0,-1.4196,-0.5249,-1.2797,0.0,0.0,-1.2397,-1.5696,-1.4996,-1.4996,-1.4996,-1.4996
0.0,1.5897,0.0,0.0,0.8189,0.0,0.0,0.0,-0.7199,-0.7199,-0.8769,0.0,0.0,-1.4998,-1.4998,-1.4998,-1.4998,-1.4998,-1.4998,1.5897,0.0,0.0,0.8189,0.0,0.0,0.0,-1.4198,-0.5249,-1.2798,0.0,0.0,-1.2398,-1.5698,-1.4998,-1.4998,-1.4998,-1.4998
0.0,1.5899,0.0,0.0,0.8189,0.0,0.0,0.0,-0.7199,-0.7199,-0.8769,0.0,0.0,-1.4999,-1.4999,-1.4999,-1.4999,-1.4999,-1.4999,1.5899,0.0,0.0,0.8189,0.0,0.0,0.0,-1.4199,-0.525,-1.2799,0.0,0.0,-1.2399,-1.5699,-1.4999,-1.4999,-1.4999,-1.4999
0.0,1.5899,0.0,0.0,0.819,0.0,0.0,0.0,-0.72,-0.72,-0.877,0.0,0.0,-1.4999,-1.4999,-1.4999,-1.4999,-1.4999,-1.4999,1.5899,0.0,0.0,0.819,0.0,0.0,0.0,-1.4199,-0.525,-1.2799,0.0,0.0,-1.24,-1.5699,-1.4999,-1.4999,-1.4999,-1.4999
0.0,1.59,0.0,0.0,0.819,0.0,0.0,0.0,-0.72,-0.72,-0.877,0.0,0.0,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.59,0.0,0.0,0.819,0.0,0.0,0.0,-1.42,-0.525,-1.28,0.0,0.0,-1.24,-1.57,-1.5,-1.5,-1.5,-1.5
0.0,1.59,0.0,0.0,0.819,0.0,0.0,0.0,-0.72,-0.72,-0.877,0.0,0.0,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1.59,0.0,0.0,0.819,0.0,0.0,0.0,-1.42,-0.525,-1.28,0.0,0.0,-1.24,-1.57,-1.5,-1.5,-1.5,-1.5
0.0,1.478,0.0002,-0.0,0.8836,0.005,0.0055,0.0148,-0.72,-0.72,-0.877,-0.0019,-0.0021,-1.4651,-1.5,-1.4651,-1.5,-1.4651,-1.5,1.477,0.0,0.0037,0.8836,0.0021,0.0018,0.0051,-1.42,-0.525,-1.28,-0.0016,-0.0019,-1.24,-1.57,-1.4651,-1.5,-1.4651,-1.5
0.0,1.3615,0.0009,-0.0,0.9485,0.0084,0.0143,0.0303,-0.72,-0.72,-0.877,-0.0026,-0.0029,-1.43,-1.5,-1.43,-1.5,-1.43,-1.5,1.3595,0.0,0.0077,0.9485,0.0056,0.0072,0.0077,-1.42,-0.525,-1.28,-0.0021,-0.0024,-1.24,-1.57,-1.43,-1.5,-1.43,-1.5
0.0,1.2401,0.0024,-0.0,1.0106,0.0105,0.0225,0.047,-0.72,-0.72,-0.877,-0.0022,-0.0025,-1.3937,-1.5,-1.3937,-1.5,-1.3937,-1.5,1.2409,-0.0,0.0124,1.0042,0.0099,0.0061,0.0077,-1.42,-0.525,-1.28,-0.0017,-0.002,-1.24,-1.57,-1.3937,-1.5,-1.3937,-1.5
0.0,1.1091,0.006,-0.0,1.0583,0.0113,0.0129,0.0673,-0.72,-0.72,-0.877,-0.0017,-0.0019,-1.3524,-1.5,-1.3524,-1.5,-1.3524,-1.5,1.1134,0.0,0.0186,1.0436,0.0151,-0.0153,0.0051,-1.42,-0.525,-1.28,-0.0013,-0.0015,-1.24,-1.57,-1.3524,-1.5,-1.3524,-1.5
0.0,0.9581,0.0132,0.0,1.0874,0.0092,-0.0241,0.0922,-0.72,-0.72,-0.877,-0.001,-0.0011,-1.3042,-1.5,-1.3042,-1.5,-1.3042,-1.5,0.9672,0.0,0.0274,1.0625,0.0207,-0.066,-0.0013,-1.42,-0.525,-1.28,-0.0007,-0.0009,-1.24,-1.57,-1.3042,-1.5,-1.3042,-1.5
0.0,0.7801,0.0251,0.0,1.0849,0.0018,-0.1048,0.1198,-0.72,-0.72,-0.877,-0.0002,-0.0003,-1.2475,-1.5,-1.2475,-1.5,-1.2475,-1.5,0.799,0.0,0.0397,1.0475,0.0255,-0.1613,-0.0127,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.2475,-1.5,-1.2475,-1.5
0.0,0.7593,0.0267,0.0,1.0808,0.0005,-0.1183,0.1227,-0.72,-0.72,-0.877,-0.0002,-0.0002,-1.24,-1.5,-1.24,-1.5,-1.24,-1.5,0.7801,-0.0,0.0413,1.0418,0.0259,-0.1762,-0.0143,-1.42,-0.525,-1.28,-0.0002,-0.0002,-1.24,-1.57,-1.24,-1.5,-1.24,-1.5
